reviewId,userName,content,score,thumbsUpCount,at,replyContent,repliedAt,version
2969cf32-d7d7-49f6-aca2-c83e35ee8446,Jassen Herlambang,saldo terhisap oleh bydance padahal saya tidak berlangganan,1,0,2025-08-16T18:58:17,"Hai Kak Jassen, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Kemudian terkait keluhan yang kakak alami, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek lebih lanjut ya. ^Miko",2025-08-16T20:26:19,
42c7d4e0-e4b1-4103-a62f-91a77ffd8b14,Eugenius Reinhart,sumpah aku males bagian map nya GK sesuai dan kadang drivernya GK gerak aku GK tau emang GK geraknya dari sana atau dari gojeknya sendiri,2,0,2025-08-16T18:57:26,"Hai, Kak Eugenius. Pastikan kamu sudah memberikan izin akses lokasi untuk aplikasi Gojek dan update ke versi terbaru, ya. Jika titik jemput masih bermasalah, laporkan melalui halaman Bantuan di aplikasi > ketik ""Rute dari/menuju lokasi titik jemput/antar saya bermasalah"" > pilih artikel dan isi formulirnya. Kami siap membantu. ^Miko",2025-08-16T20:24:26,5.27.2
74cb5160-d645-4613-ac97-d274660e2a6d,Wafa Arsalan,kalo ngasih ongkir ngotak dikit lah bjir,1,0,2025-08-16T18:42:02,"Mohon maaf atas ketidaknyamanannya, Kak Wafa. Terkait ulasanmu, kami selalu berupaya untuk memberlakukan tarif yang terjangkau bagi seluruh pelanggan agar dapat selalu menjaga kualitas layanan terbaik. Kami harap kamu senantiasa nyaman dalam menggunakan layanan Gojek. Jika ada kendala lain silakan hubungi kami di menu Bantuan. ^Miko",2025-08-16T20:15:03,
3b0e264c-e340-4970-96c6-062330440d31,cantika syahla,pliss banyakin diskonnn,5,0,2025-08-16T18:23:22,,,5.27.2
f034e00b-3679-4a8f-84c5-539ba4a49508,Riaky,apk ngelek gabisa di batalin pas salah alamat,1,0,2025-08-16T18:01:01,"Hai Kak Riaky, mohon maaf atas ketidaknyamanannya. Terkait laporanmu, silakan laporkan melalui menu Bantuan (pada menu Profil Saya) di aplikasi Gojek dengan mengetik ""Saya perlu membatalkan pesanan"" pada kolom pencarian. Semoga informasi ini membantu kamu. ^Miko",2025-08-16T19:33:14,5.27.2
32e4435f-230d-4c95-b086-2623d51ae886,sri hayati,gojek sekarang mahal antara 25 sampai 30. dulu cuma 19 k sampai 25 k,1,9,2025-08-16T17:56:04,"Mohon maaf atas ketidaknyamanannya, Kak Sri. Terkait ulasanmu, kami selalu berupaya untuk memberlakukan tarif yang terjangkau bagi seluruh pelanggan agar dapat selalu menjaga kualitas layanan terbaik. Kami harap kamu senantiasa nyaman dalam menggunakan layanan Gojek. Jika ada kendala lain silakan hubungi kami di menu Bantuan. ^Miko",2025-08-16T19:31:00,5.27.2
e579248c-a09e-4d64-966f-fcbd23b97bc1,Fendi Suryo,Layanan aplikasi yang sangat recommended 👍👍,5,0,2025-08-16T17:41:41,,,5.27.2
be12f613-3eb7-4dc2-af31-38bd8226e1f0,REZA FAHLEVI,senqng sekali pakai aplikasi ini...srriuuss,5,0,2025-08-16T17:36:18,,,5.27.2
c51f85ef-8410-450e-a1c9-ac3ac09390c2,Indo Terkini1,"sampah , akun gopay latter saya di review !!! hapus nih apliasi",1,1,2025-08-16T16:58:48,"Hai Kak @Indo Terkini1, mohon maaf atas ketidaknyamanan yang kamu alami terkait GoPay Later. Agar masalahnya dapat segera kami bantu, silakan ceritakan lebih lanjut kepada kami melalui email ke support@mab.co.id dan cantumkan kode psr-25-228-1128-45575 di subjek email, ya. ^Miko",2025-08-16T19:29:01,5.27.2
ec4ee159-2be8-4d3e-9508-3f284b9dab8d,The JIVANA Homes,"jangan sampai pakai fitur paylater nya , rugi abis ... niat hati urgen beli token listrik pakai paylater , ada biaya penanganan dll dari token 50rb jadi 55rb , 5rb ambil untung nya ngeri .. masih kalah sama kredivo token 50rb admin dll jadi 52rb kadang kalau sering dapet poin 50rb bisa jadi 47rb",1,1,2025-08-16T16:10:14,"Hai Kak @The JIVANA Homes, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan terkait layanan GoPay Later, silakan ceritakan lebih lanjut kepada kami melalui email ke support@mab.co.id. ^Maura",2025-08-16T16:39:29,
2d3b2ec7-ad0e-45c6-b97f-212d6479fa67,Mayutika ade solehah,bagus dan super hemat,5,0,2025-08-16T15:54:44,,,
267a27d9-4ed0-48cd-a7c1-a2e6271f80fd,Annisa Ayu,"blm ngisi lokasi jemput malah udh keisi otomatis, mna lgsg nyari driver lg.",1,1,2025-08-16T15:30:04,"Hai Kak Annisa, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Maura",2025-08-16T16:23:53,
4911ded6-28aa-4c0c-9d2a-f2648cdb0065,Muyas Muyas,"aplikasi loadingnya lama, driver gak pernah ontime dan gak pernah ramah, jalan yg dilalui pun semaunya sendiri gak konfirmasi ke penumpang",1,2,2025-08-16T14:55:19,"Hai Kak Muyas, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Kemudian terkait keluhannya, silakan laporkan melalui menu Bantuan di aplikasi Gojek dengan mengetik ""Driver melewati rute yang salah"" pada kolom pencarian ya. ^Maura",2025-08-16T16:21:25,5.27.2
fd6215aa-f10d-4551-9821-c5fbca0c3cc5,Pubg Batlegoround,"buruk,ongkos mahal,aplikasi sebelah ongkos cuman 9rbu",1,1,2025-08-16T14:45:52,"Mohon maaf atas ketidaknyamanannya, Kak @Pubg Batlegoround. Terkait ulasanmu, kami selalu berupaya untuk memberlakukan tarif yang terjangkau bagi seluruh pelanggan agar dapat selalu menjaga kualitas layanan terbaik. Kami harap kamu senantiasa nyaman dalam menggunakan layanan Gojek. Jika ada kendala lain silakan hubungi kami di menu Bantuan. ^Maura",2025-08-16T16:18:50,
611cfafb-bd04-4952-bf52-038b9a9cd4c1,Nunglia 806,"layanan yg bener2 sangat membantu aktivitas saya, tingkatkan layanan yg lebih baik lage dan mudah dimengerti dan dipahami setiap org, sukses sll",5,0,2025-08-16T14:29:28,,,5.22.2
3e200d0a-b2da-4f9a-9998-51edceb67011,Wendi Setianto,tepat waktu,5,0,2025-08-16T14:05:53,,,5.28.1
90d5a6cb-73c0-4f4a-aa2e-4e2445858749,Annasya Khanza,"ngebantu bgt, jadi mudah buat kemana dann kapan aja",5,0,2025-08-16T14:00:30,,,5.27.2
f9cb15d0-e1b9-4407-ba2a-188e94060580,Nusa ibah,"ga bisa instal di aplikasi ,yang ram nya dikit tolong dong bisa pasang ke hp mana pun biar bisa mengunakan apliksi ini",1,1,2025-08-16T13:56:54,"Mohon maaf atas ketidaknyamanannya, Kak Nusa. Agar kamu bisa download aplikasi Gojek, pastikan ruang penyimpanan (storage) di ponsel kamu mencukupi dan sistem operasi ponsel kamu mendukung. Semoga informasi ini membantu kamu. ^Maura",2025-08-16T16:07:09,
8f452365-0c4a-41ee-b9e2-04a3de467f93,Nurul Ulfa Wijaya,"saya kesal, kenapa saat pakai go transit tidak bisa di refund saldonya, saya ga jadi pakai karena kemarin eror go transitnya, mau dibatalkan ga bisa tiba2 pas udah normal hangus dan kadarluasa dan saldonya ga dikembalikan",2,14,2025-08-16T13:51:56,"Hai Kak Nurul, mohon maaf atas ketidaknyamanannya. Jika kamu masih mengalami kendala, silakan laporkan melalui email ke customerservice@gojek.com dengan melampirkan kode psr-25-228-0804-37408 pada subject email dan cantumkan nomor laporan kamu sebelumnya pada email yang kamu kirimkan. Kami tunggu detail laporan kamu ya. ^Maura",2025-08-16T16:04:43,5.28.1
715ac297-9816-45e6-ac20-cba0cecb3a79,dini oktaviani,"bad service, pengemudi tidak sopan",1,1,2025-08-16T13:43:57,"Hai Kak Dini, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Kemudian terkait keluhannya, silakan laporkan melalui menu Bantuan di aplikasi Gojek dengan mengetik ""Driver kurang sopan"" pada kolom pencarian ya. ^Maura",2025-08-16T16:03:07,5.26.1
4ae615a7-f342-4dfb-98a5-adc4ac32a927,Haechan 06,"Tolong adakan PEMBATALAN PESANAN! sering kali saya belum selesai memesan, blm menggunakan voucher, kepencet sedikit saja auto terpesan. Tolong adakan opsi pembatalan ketika masih diawal awal jadi saya bisa mengeditnya, seperti aplikasi lain. Bantuan tidak memberikan solusi, hanya menyuruh sabar tanpa adanya solusi yang berarti.",2,1,2025-08-16T13:15:41,"Hai Kak Haechan, mohon maaf atas ketidaknyamanannya. Ke depannya, jika kamu mengalami hal serupa, klik 'Butuh Bantuan' pada halaman pemesanan, lalu pilih alasan pembatalan yang sesuai, ya. Pesananmu akan dicek terlebih dulu. Jika kamu memiliki pertanyaan lain, silakan kunjungi menu Bantuan pada aplikasi Gojek. ^Maura",2025-08-16T15:57:17,
d8e67c18-6eea-4319-ad3b-fb870c61fd99,Savero Javiar (Vero),"evaluasi saya terhadap sistem aplikasi yaitu map sering macet dan tidak sesuai dengan kondisi aslinya. terkadang customer membatalkan pesanannya hanya karena driver ngestuck di map, sedangkan aslinya driver sedang perjalanan untuk menjemput customer. semoga evaluasi ini bisa segera diperhatikan dan diperbaiki lagi... 🙏",3,13,2025-08-16T13:07:47,"Hai Kak Savero, mohon maaf atas ketidaknyamanannya. Pastikan kamu sudah menggunakan aplikasi Gojek versi terbaru, ya. Jika masih berkendala, silakan laporkan melalui halaman Bantuan > ketik ""Kendala tampilan dan notifikasi"" di kolom pencarian > pilih artikel dan lengkapi formulirnya. Kami siap membantu. ^Maura",2025-08-16T15:56:05,5.27.2
f44a47c6-e492-4969-ba2e-181dd262fb79,Ricky Basuky,"Saya konsumen tetap gojek, gojek selalu di hati..banyakin promo lagi ya gojek",5,0,2025-08-16T13:01:39,,,5.21.1
5ad92f92-48a9-4ebc-8eb8-68ec5c58f600,nadiyya puteri aulia,"gojek itu mempermudah bangettt, hehe thanks a lot gojek💞💞💞",5,0,2025-08-16T12:14:43,,,5.27.2
d5049c31-05b0-4b14-b808-02b3257db98b,Muhamad Yusup,bnyak promo,5,0,2025-08-16T12:12:22,,,5.28.1
e409f4b9-e999-4c98-8506-d4f3855748bf,haikal azka,"Tingkatkan performa, akurasi, kecepatan akses, keamanan, fitur aplikasi, dan kualitas pelayanan driver di lapangan....persaingan platform jasa transportasi berbasis online makin tajam boz !!!",4,0,2025-08-16T10:53:15,,,5.28.1
48c19458-c2d6-411c-ab1e-705bea440c89,Roro Nemtu,"min admin, gimana kok makin parah top up dari tanggal 12 agustus 2025. saldo masih belum bertambah. masalah teknis alasannya. tolong uang rakyat jangan di korupsi. semua sudah saya lakukan dari chat saldo gopay belum masuk. tetap aja server padat, masalah teknisi, parah banget. mana cicilan kena denda karena terlambat bayar",1,1,2025-08-16T10:34:25,"Mohon maaf, Kak Roro. Pastikan kamu sudah cek halaman Riwayat GoPay-mu dan semua data sudah sesuai. Jika saldo masih belum masuk, laporkan melalui halaman Bantuan di aplikasi Gojek > ketik ""Top up GoPay belum masuk"" di kolom pencarian > pilih artikel dan klik tombol yang tersedia di bawah ""Masih memerlukan bantuan?"". ^Maura",2025-08-16T10:10:35,
aa17e440-faa7-411c-adf0-1a9bfb4e38fa,Nuril Nida,"mantap gojek, apk membantu sekali",5,0,2025-08-16T10:19:28,,,5.25.1
a7547c6a-0d40-47a2-8400-5628c2d9689c,Ade Sulastri,tepat waktu,5,0,2025-08-16T09:01:29,,,
3f24bf9c-a4b8-49f6-958c-23824794e02c,Dwi Puspitasari,bagus baik ramah terimakasih ya,5,0,2025-08-16T08:30:28,,,5.27.2
8528e033-11c9-49ad-a1d4-2896117152fa,Sidik Nuryanto,"harga sesuai alikasi, drifernya sangat ramah dan sopan sopan",5,0,2025-08-16T07:56:44,,,5.27.2
800cf191-1bc7-4a53-af25-8b38189f70fb,Wanto Ketoprak,bagus,5,0,2025-08-16T07:34:51,,,5.20.1
d4d32f3c-4143-41f3-a94b-47728a39315d,Duloh,semoga bermanfaat aplikasi ini,5,0,2025-08-16T07:08:26,,,5.27.2
889dfdb8-cd44-465f-8ab4-c3686f9c8359,AGUS PURWADI,Selama pakai aplikasi gojek terasa mudah dan aman tks,5,0,2025-08-16T06:07:22,,,5.27.2
e99550d5-f190-4f23-87e0-7079c2136831,Suci Nurhaliana,"tolong kalau udah bikin pesanan terjadwal jangan lelet dong, masa saya pesen untuk jadwal 3.40-3.50 driver sampe jam 3.45 keatas belum gerak, di chat ga dibales telpon pun ga bisa, tanggung jawab lah, kalau kereta telat, tiket pesawat telat emang mau bertanggungjawab? engga kan",3,6,2025-08-16T05:26:52,"Hai Kak Suci, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Kemudian terkait keluhannya, silakan laporkan melalui menu Bantuan di aplikasi Gojek dengan mengetik ""Driver menjemput terlalu lama"" pada kolom pencarian ya. ^Maura",2025-08-16T07:19:17,5.27.2
019ec5fa-503d-49af-b8d6-135f94aa31d6,asep mulyana,parah parah paylater masih juga blm di aktipkan balik... sudah lama juga ga pakay......,1,3,2025-08-16T04:25:02,"Hai Kak Asep, mohon maaf atas kendala yang kamu alami terkait GoPay Later. Agar masalahnya dapat segera kami bantu, silakan ceritakan lebih lanjut kepada kami melalui email ke support@mab.co.id dan cantumkan kode psr-25-228-2316-25533 di subjek email, ya. ^Maura",2025-08-16T07:16:33,5.27.2
6ae8ff3a-7517-4dc4-8044-c6d73339ae64,Agus Susanto,"3 hari sebelumnya msh bisa order. Tapi kenapa tadi hrs sign in ulang? Begitu sign in, kok dibilang email n password nggak match? Coba sign up, katanya email n no hp udah terdaftar...Pls respond ya. Thx",5,0,2025-08-16T04:20:01,,,5.27.2
b119c6be-5db7-4c74-ba9d-ae056f162de1,karel 07,sangat membantu sekali dalam memenuhi kebutuhan kegiatan perbelanjaan sehari2,5,0,2025-08-16T04:09:04,,,5.22.2
42ab8268-5849-42ff-8a9c-6a2ff3d58d55,Viyan,"Drivernya ramah dan baik,kalo order gofood drivernya dapat ongkir 5000 padahal customer bayar mahal kasihan drivernya mana restonya jauh pengambilannya.,",2,3,2025-08-16T03:10:09,"Hai Kak Viyan, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Maura",2025-08-16T07:15:10,4.91.1
0e98ead6-ce7d-4016-bcfc-c0570609fab1,Muslim ofiq,ga jelas sih sumpah namanya ga bisa ganti + ga ada promo padahal akun baru,1,1,2025-08-16T02:59:34,"Hai Kak Muslim, mohon maaf atas ketidaknyamanannya. Mengenai promo mengikuti syarat dan ketentuan yang berlaku. Kamu dapat cek promo menarik lainnya pada halaman ""Promo"", ya. Selengkapnya silakan ke menu Bantuan dengan ketik ""Cara melihat informasi promo Gojek"". ^Maura",2025-08-16T07:13:42,
62aba14e-9038-4d1d-af33-6f9c8dbc009b,Amalia Firnanda,"orderan gofood kepencet, gabisa dibatalkan padahal resto jg blm ACC.",1,1,2025-08-16T01:27:19,"Hai Kak Amalia, mohon maaf atas ketidaknyamanannya. Ke depannya, jika kamu mengalami hal serupa, klik 'Butuh Bantuan' pada halaman pemesanan, lalu pilih alasan pembatalan yang sesuai, ya. Pesananmu akan dicek terlebih dulu. Jika kamu memiliki pertanyaan lain, silakan kunjungi menu Bantuan pada aplikasi Gojek. ^Maura",2025-08-16T07:12:39,5.27.2
3fe220f1-4a2c-4e58-9e01-12ef951a537e,Alvian Nicholas,Pertahankan dan tingkatkan selalu PT. Anak Bangsa,5,0,2025-08-16T00:53:54,,,5.27.2
69b71015-11f4-406e-a59f-c7610512e175,Nanang Alam,luar biasa,5,0,2025-08-16T00:30:46,,,5.27.2
7ea0a464-11ff-4f32-bbd4-fe2eb131298c,Yasin Arrafat,sangat buruk,1,1,2025-08-16T00:22:56,,,5.27.2
c24b1748-e0a2-4a86-8b26-a4513557c062,Meiannisa Rupitaputri,"aplikasi nya sangat membantu banget.. tapi tolong kalau costumer belum klik pesan pilihan gocar nya apa, jangan langsung menghubungi driver.. dan mohon maaf🙏🏻 kalau bisa untuk uang kembalian tolong dipertanyakan dulu ke kustumernya mau dikembalikan lewat cass atau non cash apabila driver ojol/ driver car tidak sedia entah itu uang cash ataupun non cash terimakasih kaka Parak ojek online ataupun driver ojol... karena sudah membantu, Kita semua yg agar satset...",3,1,2025-08-15T22:58:04,"Hai Kak Meiannisa, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Apabila ada pertanyaan atau keluhan terkait layanan Gojek, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek ya. ^Miko",2025-08-16T19:02:49,5.27.2
2cb562a0-50d4-46c3-8168-04000d2ff37e,pecinta seni,Aplikasi mahal super maha dan termahal...gofood jarak 1 km ongkirnya mahal banget mau pake vocer mesti pake syarat.....goride jam malam saja tarifnya mahal banget,1,13,2025-08-15T22:51:41,"Hi, maaf atas ketidaknyamanannya, fokus GoFood secara keseluruhan adalah untuk terus memberikan pengalaman kuliner terbaik bagi pelanggan. Oleh karena itu, kami menerapkan Biaya Pemesanan dan Biaya Jasa GoFood agar kami terus dapat meningkatkan kualitas layanan kepada pengguna aplikasi, termasuk pengembangan teknologi. ^Viska",2022-08-08T08:05:56,5.27.2
5a598b7c-d8a8-4b40-9bb6-e5f660e46dfe,Nabila Alya,pelayanannya the best👍💯,5,0,2025-08-15T22:21:41,,,5.27.2
44445a3e-9ad5-436b-b1a2-3a6392343a32,Hikayah Arsy 07,"driver nya diam aja gak mau bergerak, orang capek nunggu nya makanya saya kasih bintang 1 maaf ya",1,1,2025-08-15T21:47:06,"Hai Kak Hikayah, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Apabila ada pertanyaan atau keluhan terkait layanan Gojek, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek ya. ^Melisa",2025-08-15T22:24:27,
b6862f92-a77b-4af5-90c6-56fac4a14aeb,keiss aja,"delay mulu duitnya dikembaliin setelah batalin pemesanan kdg smpe seharian, tolong diperbaiki pls? memang si ga seberapa mungkin ya, tp itu tetep duit juga min, tolong kerja samanya 🙏🏻🙏🏻",2,1,2025-08-15T21:42:39,"Hai Kak Keiss. Pastikan internetmu stabil dan aplikasi Gojek sudah versi terbaru. Lalu, tutup dan buka lagi aplikasimu. Jika masih berkendala, laporkan di halaman Bantuan > ketik ""Saldo hilang setelah membatalkan pesanan"" di kolom pencarian > pilih artikel > klik tombol yang ada di bawah ""Masih memerlukan bantuan?"". Kami siap membantu.^Melisa",2025-08-15T22:23:27,5.26.1
adba7531-4871-46b6-9e92-9cee354a1b54,Ahmad Dani,sangat bermanfaat,5,0,2025-08-15T21:31:10,,,5.27.2
c297e143-6af0-47a3-8c69-3b33949ecec2,Muhrey 08,cukup bagus pelayanan nya,5,0,2025-08-15T21:28:17,,,5.14.2
2e4b8e50-ee2e-4bc6-aabb-cff87174f5dc,asu babi,"Gajelas gk niat bikin aplikasi apa, di aplikasi lain bikin alamat lokasi ke baca. Ini pilih titik sesuai cuma keterangan beda alamat, udah bayar malah salah kirim ke rumah orang karena aplikasi jelek. Minimal modal pake google map biar sesuai lah pilih titik lokasi dan keterangan sesuai malah cuma bikin patokan",1,21,2025-08-15T21:25:31,"Hai, Kak. Pastikan kamu sudah memberikan izin akses lokasi untuk aplikasi Gojek dan update ke versi terbaru, ya. Jika titik masih bermasalah, laporkan melalui halaman Bantuan di aplikasi > ketik ""Titik jemput/antar tidak akurat"" > pilih artikel dan isi formulirnya. Kami siap membantu. ^Melisa",2025-08-15T22:20:16,5.27.2
06e497e8-0930-4ffd-bc99-154eabc769b3,Mars Marsono Mars,mempermudah pengguna,5,0,2025-08-15T21:24:46,,,5.27.2
c33580f9-fc7f-4cfe-adcd-2b5ec8c808b1,Agus nasgor17,"tolong tambahin lokasi yg gk bisa di jangkau, contohnya kota kalianda, lampung selatan",4,0,2025-08-15T21:17:37,,,5.27.2
a1dda3d6-6f6c-43fb-9371-2df8aa7f8593,Teteh Alifa,aplikasi bagus,4,0,2025-08-15T21:15:32,,,
c4343f0c-9e01-4fa4-8775-c2af93f1f781,eko prayitno,rasanya maknyooos .trs berkualitosss enaknyoo sedapnyooo,5,0,2025-08-15T20:36:47,,,
2b3a8ebf-40ae-4671-b00d-b286882a592a,Arya Dewa Saputra,banyakin promo 😄,5,0,2025-08-15T20:33:22,,,5.27.2
ccf75cf2-0c5e-45f4-9ff0-4ddb5fe90397,Ratna Adiputri,tingkatkan lagi promonya ya bos,5,0,2025-08-15T20:17:29,,,5.27.2
bafd80ad-5b60-46ad-9d9f-c370d167a49e,Bagus Lanang,kenapa tiba tiba tidak bisa bayar lewat qris dengan tulisan (aktivitas tidak wajar) knpa ya?,3,0,2025-08-15T20:05:52,"Hai Kak Bagus, mohon maaf atas ketidaknyamannya. Untuk bantu pengecekan akun yang dibekukan, silakan masuk ke aplikasi Gojek lalu ke Profil > Bantuan > Masalah dengan Akun Saya > ""Akun saya dibekukan"" > isi formulir. Kami tunggu detail kendalanya ya.^Melisa",2025-08-15T20:59:25,
