reviewId,userName,content,score,thumbsUpCount,at,replyContent,repliedAt,version
d002c734-ab70-4170-b479-b6e62c947d41,Mindoko Abu zubair,"Simple, mudah dan cepat",5,0,2023-11-19T14:06:50,,,4.78.3
4b213859-90a4-4b3e-a613-4d4a48779759,Tina Kartina,Cepat dan tepat waktu dan yg paling penting vochernya TOP BGT dech😘🥰👍,5,0,2023-11-19T14:04:57,,,4.69.2
67a2379a-a488-4f1f-b99d-f1a28e4ee3f4,Kirbi Ponsel,Mantap,5,0,2023-11-19T14:04:36,,,
f69d8064-a7c9-4da3-b816-7182b63b8307,Emha _zil,Loading aplikasi gojek agak lama,4,0,2023-11-19T13:58:22,,,4.78.3
8ac36c1e-5904-479d-968d-eeffdb07006a,Takim ID,Halo gojek kenapa aplikasinya sering banget error. Kadang kalo order masuk ke 2 driver. Kadang juga orderan saya gak masuk le driver. Tertutama hari ini 2 kali coba hasilnya begitu mulu.,3,0,2023-11-19T13:57:48,"Hai Kak Mustakim, mohon maaf atas ketidaknyamanannya. Terkait hal tersebut, silakan laporkan melalui email ke customerservice@gojek.com dengan melampirkan kode psr-23-323-0746-00711 pada subject email dan ceritakan kembali detail permasalahannya agar tim kami bisa bantu cek lebih lanjut ya. ^Oca",2023-11-19T15:46:22,
5d7dcb05-95ff-46c2-bfe7-cdcbc35cc3f0,Kyzaeen,Yakali gua kasih 1 bintang😏🔥,5,0,2023-11-19T13:57:06,,,4.78.3
26548a72-91e8-45a7-a004-d976b4b5b64e,Achmad Sahroji,"Banyak promo menarik, keren👍",5,0,2023-11-19T13:50:58,,,4.73.1
62e7b2b4-1483-493f-a87f-4148ca131595,evi siti kholidah,Semua layanan jadi mahal . Taxi is back 😅,1,0,2023-11-19T13:50:06,"Mohon maaf atas ketidaknyamanannya, Kak Evi. Terkait ulasanmu, kami selalu berupaya untuk memberlakukan tarif yang terjangkau bagi seluruh pelanggan agar dapat selalu menjaga kualitas layanan terbaik. Kami harap kamu senantiasa nyaman dalam menggunakan layanan Gojek. Jika ada pertanyaan lain silakan hubungi kami di menu Bantuan. ^Oca",2023-11-19T15:32:03,4.78.3
4ee22d71-8331-4c2a-b086-b6aea800ca5e,Dimaara123 Dimaara,Senang,2,0,2023-11-19T13:48:55,,,4.78.3
9eba42d5-483a-496f-acb2-647ad8892dc5,Nazila Putri,baguss.. ngebantu bngt,5,0,2023-11-19T13:46:34,,,4.78.3
a28b98cd-9435-4960-8bc6-a5dedb9a37ef,Fidricka Putri,"gojek nya pada lama geraknya, udah ditungguin tapi masih stuck ga bergerak sama sekali, ga usah kerja dah kalo emang ga niat",1,0,2023-11-19T13:46:13,"Hai Kak Fidricka Putri, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Apabila ada pertanyaan terkait layanan Gojek, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek ya. ^Oca",2023-11-19T15:34:21,4.78.3
ad7fdce0-ce07-4e53-8789-c68f2648c1e3,Sasikirana ChaNNeL,memuaskan segala pelayanan nya,5,1,2023-11-19T13:45:48,,,
300b62b6-b7a8-45a4-837f-13947f315f26,Rully Kushardiyanto,Sangat membantu bila motorku lagi mogok saya pesen gojek untuk pulang/berangkat kerja,5,0,2023-11-19T13:38:50,,,4.78.3
b8d5ec69-54f1-4311-aace-34be2bf4fd9d,Allan Ruslan,"Woiii parah kawan2 jgn sampai coba go tagihan, beli token listrii ngk masuk tlong sana tlpn sini habis pulsa, mlaah digiring tunggu dalam beberapa hari.. Sumpah, kuhapus ini aplikasi..padahal saya pengguna sdh ratusan juta transaksi disini.. Aplikasi parah",1,0,2023-11-19T13:36:40,"Hai Kak Allan, mohon maaf atas ketidaknyamanannya. Terkait hal tersebut, silakan laporkan melalui email ke customerservice@gojek.com dengan melampirkan kode psr-23-323-0736-43602 pada subject email dan ceritakan kembali detail permasalahannya agar tim kami bisa bantu cek lebih lanjut ya. ^Oca",2023-11-19T15:37:04,4.78.3
aba62dde-acb3-4c9b-aa6f-190fa3f1cd01,Mulyono Indonesia,Sangat memuaskan,5,0,2023-11-19T13:36:12,,,4.78.3
2f6b0bba-c5b7-49c7-94e3-35fc2e4f0db8,Achmad Nazarudin,"Aplikasinya skrg ndg bagus, Tujuan awal bisa dirubah namun harganya sama jadi kalau jauh 30 km kena 152.000 jadi 1 km harganya tetap tidak berubah",1,0,2023-11-19T13:36:09,"Mohon maaf atas ketidaknyamanannya, Kak Achmad. Terkait ulasanmu, kami selalu berupaya untuk memberlakukan tarif yang terjangkau bagi seluruh pelanggan agar dapat selalu menjaga kualitas layanan terbaik. Kami harap kamu senantiasa nyaman dalam menggunakan layanan Gojek. Jika ada pertanyaan lain silakan hubungi kami di menu Bantuan. ^Oca",2023-11-19T15:39:30,4.77.1
a0712928-3042-4427-b4c5-10c08360e592,tri Dewi,Aplikasi ojek online Cepat dan memuaskan,5,0,2023-11-19T13:23:19,,,4.78.3
5f0da508-0b9f-4c7b-b8d3-646198789fe4,Zuir Rohmat,Mau kemana aj bisa di anterin,5,0,2023-11-19T13:21:35,,,4.78.3
6351b99b-8122-4557-9a47-b7404257ec90,Golden Chanel,bagus tapi sayang di daerah riam durian kotawaringin lama belum ada gojeknya,5,0,2023-11-19T13:16:39,,,4.54.2
f15cb3b6-18c1-4279-8ad3-a0e44cd26560,Winarti Rizky,Bagus lah,5,0,2023-11-19T13:10:11,,,4.74.2
64a6f1f6-3f3f-4fb5-8f2d-2a5de369a4f9,wahyu budi Wiyono,Selalu dikonfirmasi dan tepat waktu,5,0,2023-11-19T13:08:31,,,4.75.1
52d5125b-c7d0-401f-b5c0-c11130c37df2,Natan,sekarang pengantaran makin lama,3,0,2023-11-19T13:05:22,"Hai Kak Natan, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Apabila ada pertanyaan terkait layanan Gojek, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek ya. ^Oca",2023-11-19T15:47:51,4.78.3
427c6a6a-dde5-46a1-853c-5b8ecd22b6ae,Toha Toha,Mantap,5,0,2023-11-19T13:01:58,,,4.78.3
57003b79-4758-477e-be08-95a4169eb61e,Ariyanto,"Tolong untuk pihak gojek kalau misalnya login, link nya gak bisa di pencet, di kasih opsi OTP dong, kan jadi bingung harus ngapain",3,0,2023-11-19T13:00:24,"Maaf atas ketidaknyamanannya, Kak Ariyanto. Pastikan link login masih valid dan buka link-nya pada perangkat yang kamu gunakan untuk login. Jika tetap tidak bisa login, laporkan detailnya ke email customerservice@gojek.com dengan menyertakan kode psr-23-323-0831-14509 pada subjek email. Kami dengan senang hati akan membantu. ^Ve",2023-11-19T16:31:33,
d790b7f8-36b2-4f4f-bc90-cc675cd88672,Muhammad helmi,Sangat memuskan,5,0,2023-11-19T12:59:02,,,4.78.3
9881e888-952c-42f1-8a89-735da259bdb1,Lukman Andi,"Terjadi malfunction go food dikarenakan fitur konfirmasi pesanan otomatis sehingga ketika resto lupa atau tidak tahu ada pesanan masuk menjadi tetap diterima, ketika bayar pakai gopay langsung terpotong dan masuk ke pihak resto, ini membuat saya sebagai konsumen dirugikan dikarenakan gopay sudah terpotong tapi tidak ada pengiriman, pihak driver juga akan merasa bingung dikarenakan resto sedang tutup sedangkan pesanan sudah terkonfirmasi masuk.",1,0,2023-11-19T12:55:31,"Hai Kak Lukman, mohon maaf atas ketidaknyamanan yang kamu alami. Mengenai kendala tersebut, silakan laporkan detail masalahnya melalui email ke customerservice@gojek.com dengan melampirkan kode psr-23-323-0805-55152 pada subject email agar tim kami bisa bantu cek lebih lanjut. ^Ve",2023-11-19T16:06:11,4.78.3
