reviewId,userName,content,score,thumbsUpCount,at,replyContent,repliedAt,version
a5276375-8aa6-4c96-bebd-086ae9acdd5e,Suratman Suratman,Pelayananya cepat,5,0,2024-09-15T01:51:48,,,
d0439bf0-89f7-4bf0-9cc5-14cd5b41c7bc,Fianeko wardanu,Saldo GO-PAY sering ilang. Ga jelas. Udh sering kya gtu ga tau uangnya di balikin ala ngga kacau,1,0,2024-09-15T01:20:55,"Hai Kak Fianeko, mohon maaf atas ketidaknyamanannya. Saat ini kami sedang melakukan pemeliharaan sistem untuk memberikan pelayanan yang lebih baik buat Kakak. Kakak bisa refresh dan lakukan pengecekan secara berkala ya. Semoga informasi kami membantu. ^Miko",2024-09-15T12:49:11,4.93.1
5265d131-46f6-4483-83b3-a1b7890ee69b,Vera Monica,"Halo gojek, ini Barusan pembelian saya di batalkan , saya pesan mie gacoan 4 kotak di jam 09.51 tetap di jam 11.30 di tulis pembelian dibatalkan, padahal udh nunggu satu jam lho untuk nunggu, kalau di batalkan kenapa engga dari awal saya 30 menit dr awal dibatalkan, sedangkan udh mau dijam sampai dan disuruh tunggu 9 menit, udh tunggu sejam lebih, baru dibatalkan? Mana drivernya ditulis TELAT di aplkasi gojeknya, kita udh kelaparan nunggu 4 kotak mie gacoan nya sampai nunggu satu jam lebih lho",1,0,2024-09-15T01:08:02,"Hai Kak Vera, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Apabila ada pertanyaan atau keluhan terkait layanan Gojek, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek ya. ^Miko",2024-09-15T12:43:32,4.93.1
c7f2a4ea-4b37-46ed-9ca9-32a0f46ea202,Bhadhutt Tu,Ajg saldo habis top up malah disedot tabungan malah hilang,1,0,2024-09-15T00:48:50,"Hai Kak @Bhadhutt Tu, mohon maaf telah membuat Kakak khawatir atas transaksi yang sedang Kakak lakukan ya. Dapat kami sampaikan saat ini sedang ada pemeliharaan sistem sehingga transaksi Kakak terhambat sementara. Mohon agar Kakak dapat menunggu dan melakukan pengecekan berkala atas transaksinya ya Kak. Terima kasih ^Miko",2024-09-15T07:20:31,4.93.1
a129d4e2-6968-4c5c-92c9-b88d5a3cb9dd,Emenk sck Sck,Ada di saat yg tepat,5,0,2024-09-15T00:38:51,,,
2269c15f-ad0b-47f1-9993-b15e7faab194,Why Whyy,"Jauh dekat ongkirnya makin mahal,percuma jga pke mode hemat 19rb ongkir dekat pke hemat 17 rb ga ngaruh",1,0,2024-09-15T00:17:08,"Mohon maaf atas ketidaknyamanannya, Kak @Why Whyy. Terkait ulasanmu, kami selalu berupaya untuk memberlakukan tarif yang terjangkau bagi seluruh pelanggan agar dapat selalu menjaga kualitas layanan terbaik. Kami harap kamu senantiasa nyaman dalam menggunakan layanan Gojek. Jika ada kendala lain silakan hubungi kami di menu Bantuan. ^Mira",2024-09-15T00:36:52,4.81.1
03631206-c3bd-4704-b223-6a390737e1f6,Jalalludin 01,Menyenangkan,5,0,2024-09-14T23:54:09,,,
29465b87-be22-493a-bf62-e028c0ee9caf,Yano Indri,Dear buat pelanggan gojek kalau pesan food kalau pesanan kalian telat itu jangan salahkan driver kalian salahkan resto jadi kalian kalau mau ngasih rating jelak jangan ke driver kadang IQ nya pada beloon,5,0,2024-09-14T23:41:09,,,4.93.1
7bfc9224-3fdf-40e7-9c07-e3c8fea12df1,indira ana,"Mempermudah order makanan Tapi kok makin lama , semakin lambat Pesanan tertulis 30-40 menit, tapi sekarang sampai 1 jam lebih Tolong di perbaiki lagi",3,0,2024-09-14T23:22:24,"Hai Kak Indira, mohon maaf atas ketidaknyamanannya. Kritik dan saran yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Mira",2024-09-15T00:33:07,4.93.1
afd38ba9-62ab-463d-ac66-ce5ac6456a76,Arifga Budi,pas lagi butuh. gk terlalu rame juga. di batalin 4 kali sama driver posisi padahal udh deket bgt,1,0,2024-09-14T23:17:26,,,4.93.1
688d875f-02ef-4717-ad01-04f4b913664f,Angling Kusuma,Mantaf,5,0,2024-09-14T22:49:24,,,
ad978de9-2b40-4cb9-9723-e669e9d4959a,Arkha,Ribet untuk hapus akun,2,0,2024-09-14T22:35:44,"Hai Kak Erwin, kami akan sangat bersedih apabila kamu ingin menghapus akun Gojek-mu. Jika kamu memiliki kendala saat menggunakan aplikasi Gojek, silakan kunjungi halaman Bantuan di aplikasi Gojek-mu dulu dan cari artikel sesuai kendalamu di kolom pencarian, ya. Kami harap kamu menemukan solusinya. ^Mira",2024-09-14T23:22:13,4.93.1
10378694-1588-43a9-ba2a-e401a72d196e,Eq Zurma,Mantap deh,5,0,2024-09-14T22:35:05,,,4.87.3
54d1b0cb-66b0-4d7f-9dd1-128b6bbc41da,RANTAU TV,Mntap,5,0,2024-09-14T22:27:10,,,
e70db2c5-8c36-4958-a655-d40f81e83ea0,Rahmatul Istiqomah,Pelayanan gojek sekarang buruk banget. Proses gopay plus saya udah lama gak ada hasilnya. Padahal id saya udah bukan di tempat yang lama alias udah beda tempat tinggal.,1,0,2024-09-14T22:22:37,"Hai Kak Rahmatul, mohon maaf atas ketidaknyamanannya. Jika kamu masih mengalami kendala, silakan laporkan melalui email ke customerservice@gojek.com dengan melampirkan kode psr-24-258-1519-19665 pada subject email dan cantumkan nomor laporan kamu sebelumnya pada email yang kamu kirimkan. Kami tunggu detail laporan kamu ya. ^Mira",2024-09-14T23:19:36,4.93.1
ec7fd704-5e80-41cd-8007-ea02385b1d7f,kurnia chennel,Gojek aplikasi yg dulu sangat mmbntu. Tp sejak ad payleter nya. Parah. Cm telat 1 hri pngihannya ngngam. Dan stlh di bayar g bsa di pake lagi. Parah sih,1,0,2024-09-14T22:20:00,,,4.93.1
d20f3a27-2625-448d-b0c9-be8456dde101,Tita Yunari Aryani,CS-nya sering mengecewakan. Laporan ga diselesaikan,1,0,2024-09-14T22:17:52,"Hai Kak Tita, mohon maaf atas ketidaknyamanannya. Jika kamu masih mengalami kendala, silakan laporkan melalui email ke customerservice@gojek.com dengan melampirkan kode psr-24-258-1514-33594 pada subject email dan cantumkan nomor laporan kamu sebelumnya pada email yang kamu kirimkan. Kami tunggu detail laporan kamu ya. ^Mira",2024-09-14T23:14:49,4.93.1
e7409a0b-6c56-4205-86ed-2415fcda9fc0,Ian Setyawan,"Gofood sengaja dilamakan, sekedar untuk resto yang sepi saja tetep standar 45 menit",1,0,2024-09-14T22:15:11,"Hai Kak Ian, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Mira",2024-09-14T23:12:01,4.87.2
402459b6-774f-44c0-a4c2-cc8047a9be74,listiari ni made,Ada apa dgn gofood???????? Nunggu makanan smpe 2 jam..,1,0,2024-09-14T22:13:05,"Hai Kak Listiari, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Mira",2024-09-14T23:01:23,4.93.1
c79087ed-df76-41ee-b904-f1dcb102161f,Adiba Dian,Sangat memuaskan...,4,0,2024-09-14T22:11:06,,,4.93.1
