reviewId,userName,content,score,thumbsUpCount,at,replyContent,repliedAt,version
442881a2-cacb-4098-9b5d-639a0132b50d,Christiana Sukini,"Kalau jauh lebih dari 5 menit jangan ambil penumpang . Saya tunggu sampai 7 menit . Orang buru"" jadi terlambat",2,0,2024-03-19T07:38:52,"Hai Kak Christiana, mohon maaf atas ketidaknyamanannya. Laporan yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Tria",2024-03-19T08:20:26,4.84.1
5c835a8c-1216-47e1-8bbc-98b1fef80d9d,iwan harianto,Sangat membantu,5,1,2024-03-19T07:18:10,,,4.82.1
c540f261-3a3a-45f3-91c2-f2a4e0fe846d,Lubiyo Marjuki,pelayanann hojek oke drivernya sopan dan ramah. Semoga semakin berjaya.,5,1,2024-03-19T06:23:03,,,4.84.1
c80c7213-1528-4a8c-bc96-801117319e97,Teteu Ka Leleu,Map nya tepat beda sama yg lain,5,1,2024-03-19T06:06:47,,,4.84.1
5f1f1880-dfa1-4f2d-832c-8da6910fd18f,Syahril Majidi,luar biasa,5,1,2024-03-19T05:49:50,,,4.84.1
39e7ee47-9b7b-45d1-929e-f88d7abb030d,Firman Syah,Ongkir makanan kalian gak masuk akal... Harga makanan 100rb ongkir dan lain² nya sampai 40rb... Gaji kalian cuma kecil dibanding atasan kalian....,1,0,2024-03-19T05:47:40,"Mohon maaf atas ketidaknyamanannya, Kak Firman. Fokus GoFood secara keseluruhan adalah untuk terus memberikan pengalaman kuliner terbaik bagi pelanggan. Biaya Pemesanan dan Biaya Jasa GoFood digunakan untuk meningkatkan layanan kepada pengguna aplikasi, termasuk pengembangan layanan melalui inovasi dan teknologi. ^Tria",2024-03-19T08:01:31,
76ff6bfa-3c75-4f40-a3fa-15e0b5e31f4c,d'bo chyba,"paylater saya tiba-tiba tidak bisa di gunakan dengan alasan (ada pengecekan rutin)ini maksudnya apa ya?sementara tidak ada tagihan,limit aman,dan bahkan tidak ada hal yg merugikan pihak gojek sekalipun.email pemberitauan tentang kejelasan pun tak ada",1,0,2024-03-19T05:43:22,"Hai Kak, mohon maaf atas kendala yang kamu alami terkait GoPay Later. Agar masalahnya dapat segera kami bantu, silakan ceritakan lebih lanjut kepada kami melalui email ke support@mab.co.id dan cantumkan kode psr-24-0079-0002-41806 di subjek email, ya. ^Tria",2024-03-19T08:02:50,4.84.1
8374012c-a862-41cb-8535-b4c0af148923,Amsiti Siti,"Sering banget nunggu lama driver,sering dapet driver dengan jarak jemput nya jauh padahal lagi buru buru.tolong perbaiki itu",1,0,2024-03-19T05:09:11,"Hai Kak Siti, mohon maaf atas ketidaknyamanannya. Laporan yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Tria",2024-03-19T08:21:27,
b1157c2a-5422-4c16-afc8-dd6269f0be48,Andriyatna Yatna,Ok lah,4,1,2024-03-19T04:53:37,,,
7678ff54-d6a8-42ae-acc0-be483ef4fdc9,Bayu Fahmi,"Driver gofoof sedikit saat waktu sahur, mohon untuk gojek kasih jam kerja buat drivernya biar driver ada terus",1,0,2024-03-19T04:52:26,"Hai Kak Bayu, mohon maaf atas ketidaknyamanannya. Kritik dan saran yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Tria",2024-03-19T08:28:04,4.84.1
98878228-0bdd-4ccc-a7a1-8fa5dfdb7e83,Shecc,"Min masa kasus penipuan gk bs bekuin akun, bahaya nanti korbannya makin banyak",1,0,2024-03-19T04:24:56,"Mohon maaf atas kejadian yang kamu alami, Kak. Gojek dan afiliasinya tidak pernah menghubungi pelanggan untuk meminta kode OTP/transfer sejumlah uang dengan alasan apapun. Silakan laporkan melalui halaman Bantuan > ketik ""Saya mengalami penipuan"" di kolom pencarian > pilih artikel dan lengkapi form-nya. Kami siap membantu. ^Tria",2024-03-19T08:24:50,4.83.1
ffafc25b-b7c2-4004-93fc-ffeeea509b7a,Kasni Gani,Sangat Membantu Segala hal 🙏🙏🙏👍👍👍👌👌👌,5,1,2024-03-19T03:56:12,,,4.84.1
18b0ea5b-0531-451a-be41-d3f6166ad473,Aep Saepudin,Hanya untuk mempermudah tranfortasi dll.,5,1,2024-03-19T01:46:33,,,4.84.1
be57fb9c-a4a5-4976-8c29-631cf75a9131,Muhamad Maulana,Luar biasa,5,1,2024-03-19T01:28:47,,,
96a9e1e1-64e2-4f95-985a-d3b4949246aa,Sugiono epep,Pulsa blm masuk kocak,1,0,2024-03-19T01:14:25,"Hai Kak Jesen, mohon maaf atas kendalanya. Mohon menunggu hingga 1x24 jam terlebih dahulu. Jika sudah 1x24 jam namun pulsa belum juga masuk, silakan laporkan pada menu Bantuan dengan ketik ""Pembelian di GoPulsa belum masuk"" di kolom pencarian. Kami akan membantumu. ^Tria",2024-03-19T08:06:10,4.78.3
7643b32e-65b5-4041-942b-8cb9cb8cb956,MingguSore Music,sangat puas dlm perjalanan sukses terus gojek lancar jaya 👍👍👍,5,1,2024-03-19T00:46:39,,,4.83.1
d25d9835-5aab-4476-a116-20713e19dbec,Kelvin Kecel,Meduhahkan,4,1,2024-03-19T00:26:18,,,4.83.1
3ec2699e-5544-485d-8677-1cb4efc3c262,Puspa Anggara,Bikin fitur report driver klau php in pelanggan. Ini udah nunggu lama gak ada kabar tau² di cancel dri pihak driver. Gaje pisan,2,0,2024-03-19T00:10:18,"Hai Kak Puspa, mohon maaf atas ketidaknyamanannya. Laporan yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Tria",2024-03-19T08:32:04,4.82.1
