reviewId,userName,content,score,thumbsUpCount,at,replyContent,repliedAt,version
d4848fd1-b95e-42d0-9bd0-81e917043e40,rika nita sari,Mantap,5,0,2024-06-29T11:36:26,,,4.89.1
b5d5efc7-8fc9-48f6-b1b8-0e2783929934,Sahala bungaran silaen,Baik,5,0,2024-06-29T11:27:00,,,4.38.2
0ad30338-1912-4414-84e3-97426ef6301b,adhe ayu,Tdk pernah mengngecewakan,5,0,2024-06-29T11:26:36,,,4.89.1
f9af8992-c0fe-413e-a71d-c7fe69af730b,Ayu april Lusiana putri,Banyak diskon,5,0,2024-06-29T11:23:36,,,4.89.1
9d1d6d58-7bc3-4393-979a-feb46c3f5346,Y Sf,Selalu bsa di andelin,5,0,2024-06-29T11:10:42,,,
181de773-5ffc-4860-94f8-09ad71d12684,Kinkou Petshop,"Suka bangett, banyakin lagi promo nya",5,0,2024-06-29T11:07:26,,,4.89.1
9b0209de-e071-48ac-8674-95a1d594731d,agung haryoto,Sempurna,5,0,2024-06-29T10:49:25,,,4.89.1
add69a25-3b93-4bab-91f3-c4673fbcadac,Putra Daruliyan,Aplikasi yang membantu,5,0,2024-06-29T10:47:04,,,4.89.1
f70a21b1-6951-4f46-aec6-8da483b0d088,Muhammad Alfadhilah,Mantap,5,0,2024-06-29T10:46:33,,,4.89.1
d2023fd9-4831-4496-a441-38511e3d02a2,ABADI BERKAH LISTRIK BERKAH ABADI,"Sangat membantu,ketika lagi buru² ,cepat respondnya",5,0,2024-06-29T10:43:34,,,
b2164af3-8aab-4266-997b-711e0792bb41,Manasse Sinaga,"saldo digelapkan, katanyauang udh di refund tapi ga ada keliatan sama sekali",1,1,2024-06-29T10:35:50,"Hai Kak Manasse, terkait laporanmu sudah ada tiket dinomor 191551703 dan sudah ditangani oleh tim kami. Kamu dapat melakukan pengecekkan progress-nya di menu My Ticket aplikasi Gopay atau Gojek kamu ya. ^Ve",2024-06-30T13:40:56,4.89.1
36652a38-1be4-4ceb-bd0d-c933f4f72e94,I'm Dree,"Ada kekurangan yang lumayan nyusahin juga, karena susah bgt kalo mau ngatur jemputan depan rumah yang lokasinya di dalem gang gitu. Sering malah di arahin ke tempat lain yg gak nyambung sama sekali padahal titiknya sudah benar, jadi kalo mau nunggu jemputan atau bahkan kalo di anterinnya harus jalan lagi sampai ke rumah karena gak sedikit driver yang nolak kalo titiknya gak sesuai",4,25,2024-06-29T10:04:36,,,4.89.1
35b78f8b-c3a8-429e-a773-8cafc0a5bf9f,zainal alabror,GO-SEND AC lama bangt dapatnya begitu dapat banyak driver gk mau minta cancel kl gak mau kenapa kita yg hrs cancel,1,0,2024-06-29T10:00:29,"Hai Kak Zainal, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Ve",2024-06-29T13:36:01,4.89.1
701be9de-3799-4db9-98e2-23f7ba3c184c,Rynif Tok,Terima kasih bapaknya sangat membantu saya,5,0,2024-06-29T09:59:11,,,4.89.1
358b5ed6-81ba-4c99-8c42-78ef51e918f3,achmed feisal,Terbaik,5,0,2024-06-29T09:39:31,,,4.89.1
4f25999a-ad52-4e4f-9b0a-b0ee09c2698d,Vera Ocktiani,Sangat membantu perjalanan saya,5,0,2024-06-29T09:19:52,,,4.89.1
43999a86-5969-4d93-9e1f-5082dc41f756,Vieke,Waktu pengantaran sesuai perkiraan,5,0,2024-06-29T09:10:48,,,4.89.1
af00a64f-7c56-472a-bc53-73dc19b8ee64,Mutiara Abigail,bagus sejauh ini banyak promo,5,0,2024-06-29T08:53:59,,,4.88.1
1205d5fe-0f77-4720-bc23-06ef084dcd4b,Putri Maulidiyah,"dapet driver jauh terus kenapa sih, lagi buru-buru dapetnya driver yang harus nunggu 12 menit lebih mana kadang molor jadi 20 menitan. sekarang cari driver juga susah apalagi gocar, udh 10 menit lebih cari driver masih belom nemu aja malahan lebih cepet app sebelah",1,0,2024-06-29T08:26:28,,,4.89.1
6f279a25-be4e-446c-a44d-42d41211fbe5,deny tardelli,"Disini juga menawarkan pinjaman seperti pinjaman online Hanya sekedar mengingatkan untuk para pengguna sebaiknya di pikir2 lagi bila ingin memanfaatkan fasilitas pinjaman ini.karna apabila anda terlambat 1 hari saja,anda akan menerima chat penagihan ke nomor WhatsApp anda dan kurang lebih sama seperti penagihan pada aplikasi pinjaman yang tidak terdaftar OJK.ada intimadasi pengancaman yg mengarah kepada penyebaran foto dan identitas .pertimbangkan baik2 sebelum anda menggunakan fasilitas ini.",1,31,2024-06-29T08:25:30,"Hai Kak Deny, mohon maaf atas ketidaknyamanan yang kamu alami terkait GoPay Pinjam. Agar masalahnya dapat segera kami bantu, silakan ceritakan lebih lanjut kepada kami melalui email ke support@findaya.com dan cantumkan kode psr-24-181-0507-02299 di subjek email, ya. ^Ve",2024-06-29T13:07:26,4.89.1
e34acb39-3b1a-47e5-95e5-9c8d70b747e6,Abdul Wahid,ramah tepat waktu,5,0,2024-06-29T08:25:04,,,4.89.1
e491ba73-b11e-4edc-afd2-d563a82c9965,Danis Rahmat,"Mau transfer dikit aja minta upgrade ke gopay segala satu aplikasi ini aja si ribet kebanyakan aplikasi,,,dibuat ribet gojek gopay,,,kentutpay satu aja gojek nanti hutang gw lunas gw pindah apk sebelah,,,disini ribet,,kalau masih kaya gini,,,",2,0,2024-06-29T08:08:53,,,4.89.1
34b2da68-5bb4-471a-9e69-99b93c406398,Eko Full,Ok banget,5,0,2024-06-29T07:54:26,,,4.89.1
9e9c8541-7c76-406b-bfda-aac9fafb0299,Muhammad Hilal,Jiosss..... sangat penting untuk menjaga perjalanan kita,5,0,2024-06-29T07:46:23,,,4.62.2
05ea18a4-ec00-4fcd-9414-67309def3826,ghiyats,"Setelah gojek di update kok forced close terus ya bacaan nya pasti ""gojek terus berhenti "" setiap masuk gojek terus aja gitu",5,0,2024-06-29T07:39:41,"Hai Ghiyats, maaf untuk kendalanya ya. Mohon pastikan sinyal internet kamu stabil, aktifkan App Permission/Izinkan Aplikasi dan logout kemudian login kembali. Jika masih berkendala, silakan laporkan detailnya melalui email ke customerservice@go-jek.com dan mencantumkan kode psr-22-262-0144-52222 pada subjek email. ^Viska",2022-09-19T09:43:33,4.84.1
56cbe3a7-609d-4a08-9b70-e8e0b90ce906,Kaula Alit999,Puas,5,0,2024-06-29T07:26:33,,,
19966001-9130-4238-8331-ac3dcda88203,anisa cahaya buana,Makin tidak jelas ini gojek Jujur gua kecewa sama apl gojek sopir suka cancel semaunya dan dari pihak gojek cuma diam dan membisu 1 lagi maps suka ngaco nggak jelas,5,0,2024-06-29T06:31:55,"Hai Anisa Cahya, mohon maaf untuk kendalanya, apabila kamu mengalami kendala terkait layanan Gojek, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek ya. Kami tunggu detail permasalahannya ya. ^Meta",2022-12-20T10:57:18,4.89.1
b4abbe38-4dc6-4a73-a817-0d65a5d6728f,Aditya Kurniawan,"apaan nih tiba² aja langganan gojekplus sendiri, bangun tidur cek notifikasi ada notif pembayaran gojekplus, gimana nih?",1,0,2024-06-29T06:27:55,,,
479b2e44-4245-44fa-8ed6-e794af32135c,Muna Sikin,Terimakasih telah mengantar dan ramah...😀,5,0,2024-06-29T06:16:29,,,4.89.1
4bd7bdab-71f7-4bcf-b68d-aaedd951108a,Satyo Rama,"Tolong dong Untuk aplikasi customer kalau mau daftar aplikasi wajib menggunakan ID KTP / SIM serta foto profil yang jelas, untuk meminimalisir tindak kejahatan Sekarang sudah marak sekali driver kena begal",1,0,2024-06-29T04:59:13,"Hai Kak Satyo, terima kasih atas ulasannya dan mohon maaf untuk ketidaknyamanannya. Laporan yang Anda sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika Anda memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi GoPartner Anda. ^Ve",2024-06-29T10:13:18,
