reviewId,userName,content,score,thumbsUpCount,at,replyContent,repliedAt,version
5a5f9d19-a7d8-4170-a2d6-86f7b783618c,Mujnawaraways Aways,Aplikasi ini sangat membantu se x lanjutkan.,5,0,2024-10-14T10:37:09,,,4.93.1
332352ed-9c60-4748-a76c-ac215348cec5,Marcelinus Muklis CN,Mantap,5,0,2024-10-14T10:23:51,,,4.96.2
282a0de1-f240-4804-b4c5-e1be939d656d,Syafiya Hanindia,Gojek bnr² memudahkan saya untuk bepergian krmana² dan belanja lbh mudah disaat mager kluar kost,5,0,2024-10-14T10:15:18,,,
96f2c88f-5aec-4406-a363-638560b1a3c9,Eko Sumaryono,muantap drever nya pelayanan sangat baik,5,0,2024-10-14T10:09:29,,,4.97.1
7d092d42-068e-4790-aa1a-1a223a80e5dc,Nur_ habib,"Mudah, cepat dan aman",5,0,2024-10-14T10:05:30,,,4.96.2
16ba4bd0-3d65-433d-b437-feec3f92ae1b,dani listyanto,Seneng tepat waktu,5,0,2024-10-14T09:59:24,,,4.97.1
e868123e-f4ee-4ad3-816b-a10360bc7fa4,OKTA FAREL,bagus harga oky semoga untuk kedepan nya bisa lebih maju,5,0,2024-10-14T09:55:38,,,4.96.2
b7738596-3f12-4c42-adc4-28f8b68671d5,Maulana Ibrahim,Sangat membantu saya pada saat mau pergi2,5,0,2024-10-14T09:54:01,,,4.97.1
479d7099-7fd3-45ef-829d-eb02a5af1509,Sabrina Majid,hebat,4,0,2024-10-14T09:33:33,,,
ed38330a-4fed-4d21-9735-6481c1475382,Wawan Hermawan,Sangat membantu sekali buat alat transportasi,5,0,2024-10-14T09:08:24,,,
e7686cc4-3a73-42fa-b93d-f157d9b2aa6a,Kirno Supirno,Sangat membantu,5,0,2024-10-14T08:47:35,,,
b8a80ffb-02d6-4b7c-98df-1c368cff4c72,matiusbenu supargianto,Mau menunggu,5,0,2024-10-14T08:46:13,,,
49d394be-2fe4-44c6-a564-68efce45ad9d,Bat Man,Sangat membantu,4,0,2024-10-14T08:26:50,,,4.97.1
8495625d-6ea2-46b5-b553-00b2e85fd92b,Mochammad Fachrur Rozi,"mantap, pelayanan ramah, harga masuk akal, sukses selalu",5,0,2024-10-14T08:26:42,,,4.96.2
e1560db3-33f0-4785-aeb7-ee4ac8b891cf,Ronz Petrol,Mantap,5,0,2024-10-14T08:17:08,,,
6bd4f3bc-67ff-4e4d-b201-63f2bfb1a9df,Retno Ambarwati,Aplikasi Gojeknya bagus cuman dikit kaget aja sama sistem Go-Jek plus kurang memuaskan,4,0,2024-10-14T08:13:20,,,
1097b495-9ded-4409-b13c-a8bc8a34fa27,Maxim Official,Paylater nya pelit😩,1,0,2024-10-14T08:08:08,"Hai Kak Maxim, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan terkait layanan GoPay Later, silakan ceritakan lebih lanjut kepada kami melalui email ke support@mab.co.id. ^Miko",2024-10-14T09:43:00,
e20d2bd0-907f-44ee-a26e-11aaeaeb0b05,Gharin Al mala credin,Memudahkan pada saat kita tidak ada waktu untuk keluar cari makan atau yang lainnya,5,0,2024-10-14T08:04:11,,,4.96.2
84484663-b99e-425f-9111-a008eb5ab9f8,Faizal Sabir Official,Aplikasi Neraka,1,0,2024-10-14T07:18:51,,,4.97.1
da8b8681-6b5e-4fb0-808b-aa3ac0b37873,Pramono Irdanto,bagus sekali,5,0,2024-10-14T07:16:16,,,4.96.2
1aeb1a27-599e-49c8-98f7-274c2bd6f589,Andy Setyawan,Mantab,5,0,2024-10-14T06:55:45,,,4.97.1
4f20c4fb-ed63-4011-9e12-c768a5690e98,Doni Prasetiyo,Good lah pokoknya,5,0,2024-10-14T05:54:03,,,
