reviewId,userName,content,score,thumbsUpCount,at,replyContent,repliedAt,version
68e88bef-93c1-41c4-bad5-b1cd83d0b74c,Muhammad Pirman,Terimakasih bagus,5,0,2024-05-16T02:21:08,,,4.87.2
9f2488dc-d450-4ffd-932c-0301b74fe783,CHRISTIEN POERWANINGTYAS S,membantu sekali dengan segala kegiatanku dalam bertranportasi,5,0,2024-05-16T02:02:56,,,
886be318-4f4d-4d54-b6e4-bb3e0854416c,dizah aja,Sekarang Go-Jek JD lebih mahal dan Vocer diskon jg jarang g ky mas Nadiem dulu,2,0,2024-05-16T01:49:51,"Mohon maaf atas ketidaknyamanannya, Kak Dizah. Terkait ulasanmu, kami selalu berupaya untuk memberlakukan tarif yang terjangkau bagi seluruh pelanggan agar dapat selalu menjaga kualitas layanan terbaik. Kami harap kamu senantiasa nyaman dalam menggunakan layanan Gojek. Jika ada kendala lain silakan hubungi kami di menu Bantuan. ^Tria",2024-05-16T08:35:32,4.30.1
292b5f4a-dbc5-488c-ab7f-9f3bf1d7f806,Andik Endik,oke sih sangat membantu,5,0,2024-05-16T01:40:29,,,4.87.2
b1f65ea6-0021-4984-8da4-c53031dd0224,Wira Abdurrahman Hanif,mantaf,4,0,2024-05-16T00:14:12,,,
4f21c955-6924-4745-bced-5c22abf6ebf1,Yoyoh Humairoh,Akhirnya setelah sekian bulan akun gohek bisa dipakai lagi sebelumnya diblokir tanpa alasan yg jelas,3,0,2024-05-15T23:41:44,"Hai Yoyoh, mohon maaf untuk kendalanya. Apabila akun kamu tidak dapat digunakan, silakan laporkan detailnya melalui email ke customerservice@go-jek.com dan mencantumkan kode psr-22-126-0208-25982 pada subjek email. Kami akan membantumu dengan senang hati. ^Viska",2022-05-06T10:08:00,4.86.2
031bd946-b620-433c-884d-4a1670a9b359,Dhian Dm2,Harganya sering berubah-berubah. Harga untuk gofood terlalu mahal sekarang,2,0,2024-05-15T23:33:12,"Mohon maaf atas ketidaknyamanannya, Dhian. Terkait ulasanmu, kami selalu berupaya untuk memberlakukan tarif yang terjangkau bagi seluruh pelanggan agar dapat selalu menjaga kualitas layanan terbaik. Kami harap kamu senantiasa nyaman dalam menggunakan layanan Gojek. Jika ada kendala lain silakan hubungi kami di menu Bantuan. ^Oca",2023-08-29T22:04:30,4.87.2
df6f35c5-fed9-40ec-b4c8-0805603a5e3d,Edy Ryanto,Sangat mengecewakan bagi driver sangat kecewa oh ya goreng tiba-tiba ngasih bintang jelek ngasih bintang apa dah ngasih bintang buruk lah kalau nggak diambil penumpangnya gimana operator tolong dijelaskan rawa penumpang itu bukan kayak bawa barang tapi kawan nyawa udah ongkosan murah tiba-tiba nilai jelek tiba-tiba bintang jelek itu maksudnya kan nggak masuk akal kayak atau pun juga harus tahu juga harus tegas jawabannya jangan kayak kayak gitu aja kalau operator cuma kayak gitu aja percuma ada,1,0,2024-05-15T23:15:09,"Hai Kak Edy, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Apabila ada pertanyaan atau keluhan terkait layanan Gojek, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek ya. ^Oca",2024-05-07T14:58:47,4.38.2
2e6f26f4-f33e-434c-b3a2-454ac3ff9d1f,Halwa Humaira Zahra,"Apk sering eror dan sering doble pesanan, kadang driver tidak mau ambil orderan karena lumayan jauh",3,1,2024-05-15T23:00:14,"Mohon maaf atas kendalanya, Kak Halwa. Ke depannya, jika kamu mengalami hal serupa, silakan lakukan pembatalan untuk salah satu ordernya dengan klik 'Butuh Bantuan' pada halaman pemesanan, lalu pilih alasan pembatalan yang sesuai, ya. Jika kamu memiliki pertanyaan lain, silakan kunjungi menu Bantuan pada aplikasi Gojek. ^Tria",2024-05-16T08:25:05,
a1df4fc7-d5cc-49c0-8241-163f4368ad4c,muhammad safri17,Mantap,5,0,2024-05-15T22:47:08,,,4.86.2
a297b731-c52f-4368-9ecd-0cbecdf580e1,Daniel Francischus,"Sampah. Sekarang gelar gojek pantasnya adalah KAPITALIS dan SAMPAH. Pelayanan yang buruk, promo yang dikit sekali, dan masih banyak lagi. Respon CS lambat sekali. Protes sudah 24 jam tapi gak ada tindakan.",1,1,2024-05-15T22:43:09,,,4.87.2
1242bce7-6563-4132-ae67-b71fba824c65,Ros Piani,Terima kasih,5,0,2024-05-15T22:38:36,,,4.86.2
31e04351-4e18-4a59-b42e-e31229e98f09,Joni Aprizalmi,Baik di gunakan dari jarak dekat maupun jarak jauh,5,0,2024-05-15T22:27:46,,,
5f0d0a09-6f21-4f5b-a0b0-ede279d2cbb4,Farida Ida,Terbaik,5,0,2024-05-15T22:25:41,,,4.85.3
c6bbcda6-0941-49c8-a129-8ecc61a6e3f5,Adah Suadah,Sangat membantu aktivitas.,5,0,2024-05-15T22:25:34,,,4.86.2
637a9616-fa34-4f6c-b896-6829ba632198,Parno Parno,Ads masalah apa ko jatingan bagus ini,1,0,2024-05-15T22:23:53,"Hai Kak Parno, mohon maaf atas ketidaknyamanannya. Apabila kamu mengalami kendala terkait layanan Gojek, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek ya. Kami tunggu detail permasalahannya. ^Tria",2024-05-16T09:02:53,
3ed148cf-5bac-4630-90b1-d37f32096afa,Alfi Anita wardani,Puas,5,0,2024-05-15T22:21:24,,,4.87.2
