reviewId,userName,content,score,thumbsUpCount,at,replyContent,repliedAt,version
ba1d11a3-4b88-4225-b540-5d3c15747452,Yasmin Zahara,kenapa goride hemat saya jadi ga ada ya? padahal tiap hari pake & gaada masalah setelah langganan gojek plus malah goride hemat nya hilang bener2 gamau rugi banget ya gojek padahal langganan gojek plus tuh pake uang juga & ternyata pake atau ga harganya tetap malah lebih mahal & gabisa pake voucher lain merasa dirugikan banget.,1,4,2025-10-17T06:01:58,"Mohon maaf atas ketidaknyamanannya, Kak Yasmin. Terkait ulasanmu, kami selalu berupaya untuk memberlakukan tarif yang terjangkau bagi seluruh pelanggan agar dapat selalu menjaga kualitas layanan terbaik. Kami harap kamu senantiasa nyaman dalam menggunakan layanan Gojek. Jika ada kendala lain silakan hubungi kami di menu Bantuan. ^Maura",2025-10-17T08:11:41,5.35.1
095ef5b0-0e2a-4ae7-9334-ee8b4489dae4,Suherman PASIGAI,baik,5,0,2025-10-17T04:39:46,,,5.36.1
8206b1b2-5633-4083-ab0e-91f36dc1ebcf,Siti Nur Kholifah,sudah gak worit lagi sudah gak nyaman pake gojek,2,1,2025-10-17T02:19:53,,,5.35.1
12c121fc-d6e0-44e9-89c5-3c7333d4b1e8,Dwi Wulandari,"masa pembatalan pesanan tunggu smpai be jam """,3,1,2025-10-17T01:56:00,"Hai Kak Dwi, mohon maaf atas ketidaknyamanannya. Ke depannya, jika kamu mengalami hal serupa, klik 'Butuh Bantuan' pada halaman pemesanan, lalu pilih alasan pembatalan yang sesuai, ya. Pesananmu akan dicek terlebih dulu. Jika kamu memiliki pertanyaan lain, silakan kunjungi menu Bantuan pada aplikasi Gojek. ^Maura",2025-10-17T08:09:30,
105de108-136a-49e3-a3c7-f9b4528ebf78,Rendy Jakarta,pelayanan nya sangat bagus👍🏿good job semoga tetap konsisten,5,0,2025-10-17T01:48:05,,,
3a4e995c-5489-45af-8024-9e7a3ceea94d,Akino Susanto,"susah di pahami oderannya SDH 2 hari in susah oderan di dapat, apalagi ongkosnya per oderan SDH turun, konsesten aja oderannya jangan pilih2 netral seperti thn 2019 kebawah, SDH aktif dari jam 18:00 sampai jam: 00:00 satu oderanpun tidak ada yg masuk🤦🤦🤦🤦",3,1,2025-10-17T01:28:45,"Hai Kak Akino, terima kasih atas ulasannya dan mohon maaf untuk kendalanya. Laporan yang Anda sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika Anda memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek Driver App Anda. ^Maura",2025-10-17T08:08:12,5.35.1
7d1b5acd-f4b8-47a1-b568-33e5037a6962,Barock Est,"driver dan customer sering salah paham gara2 titik penjemputan sering nggak sesuai, perbaiki dong sistemnya , tolol banget sih heran saya pantes aja si grab lebih rame",1,1,2025-10-17T01:19:27,"
Hai, Kak @Barock Est. Pastikan kamu sudah memberikan izin akses lokasi untuk aplikasi Gojek dan update ke versi terbaru, ya. Jika titik jemput masih bermasalah, laporkan melalui halaman Bantuan di aplikasi > ketik ""Titik jemput/antar tidak akurat"" > pilih artikel dan isi formulirnya. Kami siap membantu. ^Maura",2025-10-17T08:06:40,
95046ce0-0b45-42c3-bd09-56f1ebab7e10,BMT Nururrohmah,manfaat dikala butuh,5,0,2025-10-17T00:50:58,,,5.35.1
59e178a6-ad1e-45d7-bb09-6f9c12147668,yona christofer,bayar bpjs di gojek driver. talangi dulu dapat oderan di potong langsung. nunggu gopay masuk banyak baru di potong. lamamen,1,10,2025-10-16T22:55:13,"Hai Yona, terima kasih atas ulasanmu dan mohon maaf sebelumnya. Kami selalu berupaya untuk memberlakukan biaya yang terjangkau bagi seluruh pelanggan agar dapat selalu menjaga kualitas layanan terbaik. Kami harap kamu senantiasa nyaman dalam menggunakan layanan Gojek. Jika ada kendala lain silakan hubungi kami di menu Bantuan. ^Viska",2022-04-21T08:38:39,5.35.1
0639a8a2-7c78-4aa4-99d7-803dff92f6c9,Frankie Kilikily,aman memuaskan,4,0,2025-10-16T22:28:16,,,5.35.1
