reviewId,userName,content,score,thumbsUpCount,at,replyContent,repliedAt,version
5e5aae02-ca3a-4dc1-9d88-ba26b86417a5,Arianto,aplkasi sering lolot,1,0,2025-05-27T15:46:51,"Hai Kak Arianto, terima kasih atas ulasanmu. Kritik dan saran yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Maura",2025-05-28T07:04:13,5.19.2
fe63f112-846a-42fc-868c-18c1ce4d32ec,novitalia nur ain,"kenapa saya top up gopay kadang masuk kadang enggak? sudah saya update, saya log out tetep saja. bagaimana ini?",1,0,2025-05-27T15:45:20,"Hai Kak Novitalia, mohon maaf atas ketidaknyamanan yang dialami. Terkait hal tersebut, sebelumnya terdapat pemeliharaan sistem sehingga transaksi Kakak terhambat sementara. Namun saat ini sudah kembali normal ya, Silakan Kakak untuk melakukan pengecekan secara berkala. Terima kasih. ^Melisa",2025-05-27T20:10:38,5.19.2
71d0124b-15b8-4794-bdf7-93c913d43b73,Putu Riska,sangat baik semoga banyak dapat penumpang 😇🙏,5,0,2025-05-27T15:42:20,,,5.10.1
19d11348-5773-4270-9c61-68f8a1e8235e,Tantri Agustin,ih kesel lagi akhir bulan saldo pas pasan isi gopay buat naik goride malah belum masuk diriwayat transaksi nya mah udah masuk kok tp saldo ga bertambah kesel banget aplikasi sekelas gojek aja bisa se ga buat nyaman pengguna nya,1,2,2025-05-27T15:39:58,"Hai Kak Tantri, mohon maaf atas ketidaknyamanan yang dialami. Terkait hal tersebut, sebelumnya terdapat pemeliharaan sistem sehingga transaksi Kakak terhambat sementara. Namun saat ini sudah kembali normal ya, Silakan Kakak untuk melakukan pengecekan secara berkala. Terima kasih. ^Melisa",2025-05-27T20:08:13,5.18.2
43331707-97e2-4220-8c3c-85f0a266c7cd,Yulli Handayani,udah langganan jadi ga pernah kecewa,5,0,2025-05-27T15:39:51,,,5.19.2
437918b1-5875-4a65-b586-21b0829bab2c,Rizki Mahri,kok saya top up ga masuk masuk,3,0,2025-05-27T15:37:28,"Hai Kak Rizki, mohon maaf atas ketidaknyamanan yang dialami. Terkait hal tersebut, sebelumnya terdapat pemeliharaan sistem sehingga transaksi Kakak terhambat sementara. Namun saat ini sudah kembali normal ya, Silakan Kakak untuk melakukan pengecekan secara berkala. Terima kasih. ^Melisa",2025-05-27T20:06:07,
f2c3a05e-bb39-41ac-ab1d-066d21f89096,Saprul Jr,"aplikasi eror,udh capek"" top up 40rb eh bukannnya berkurang mines nya malah tetap di bikinn aplikasi nya ,",1,0,2025-05-27T15:35:01,"Hai Kak Saprul, mohon maaf atas ketidaknyamanan yang dialami. Terkait hal tersebut, sebelumnya terdapat pemeliharaan sistem sehingga transaksi Kakak terhambat sementara. Namun saat ini sudah kembali normal ya, Silakan Kakak untuk melakukan pengecekan secara berkala. Terima kasih. ^Melisa",2025-05-27T20:04:14,5.19.2
62e79fb3-4f38-4207-bc8f-da06c2bfbf7f,Ilma Florenstein,"isi saldo, dana terpotong, riwayat di gojek masuk. tapi saldo tidak terakumulasi dan disuruh menunggu 2 hari. sangat payah",1,1,2025-05-27T15:29:05,"Hai Kak Ilma, mohon maaf atas ketidaknyamanan yang dialami. Dapat kami sampaikan bahwa saat ini terdapat pemeliharaan sistem sehingga transaksi Kakak terhambat sementara. Silakan Kakak untuk melakukan pengecekan secara berkala. Terima kasih. ^Maura",2025-05-27T15:36:32,5.19.2
f6bef243-a00c-4b15-8d16-f1540536c46d,Utha Monsters,"top up gak masuk, tapi saldo di potong... klo error system setidak nya ga perlu motong saldo",1,0,2025-05-27T15:25:01,"Hai Kak Utha, mohon maaf atas ketidaknyamanan yang dialami. Dapat kami sampaikan bahwa saat ini terdapat pemeliharaan sistem sehingga transaksi Kakak terhambat sementara. Silakan Kakak untuk melakukan pengecekan secara berkala. Terima kasih. ^Maura",2025-05-27T15:33:46,
922461af-42e9-4134-88e2-e23713364668,alexander adrian,bermanfaat,5,0,2025-05-27T15:20:40,,,5.19.2
80bc6d07-045d-4002-beab-713a664ccbb1,Rimember Young,makin lama makin apk sampah ini..isi saldo ada pemberitahuan masuk.tapi saldonya ga masuk.menjijikkan.!!,1,0,2025-05-27T15:15:48,"Hai Kak @Rimember Young, mohon maaf atas ketidaknyamanan yang dialami. Dapat kami sampaikan bahwa saat ini terdapat pemeliharaan sistem sehingga transaksi Kakak terhambat sementara. Silakan Kakak untuk melakukan pengecekan secara berkala. Terima kasih. ^Maura",2025-05-27T15:33:03,5.12.1
3c3a1ea4-14b5-4b03-862d-cba361697228,nining suciningsih,membantu sekali,5,0,2025-05-27T15:09:21,,,5.19.2
102b6c77-45cd-42d7-9819-dfeb160211c5,Badri Hyundai,"bantu dong topup gopay sudah masuk tapi saldo ga berubah, kenapa aneh bgt",1,2,2025-05-27T15:05:30,"Hai Kak Badri, mohon maaf atas ketidaknyamanan yang dialami. Dapat kami sampaikan bahwa saat ini terdapat pemeliharaan sistem sehingga transaksi Kakak terhambat sementara. Silakan Kakak untuk melakukan pengecekan secara berkala. Terima kasih. ^Maura",2025-05-27T15:32:11,5.19.2
9cd3240e-fbca-48ce-9573-bbc5e74d75f9,Akuu Aky,"mantap pengemudi nya orang tua tapi masih mau bekerja , ramah dan sopan",5,2,2025-05-27T14:57:42,,,5.19.2
e57d30ee-1af9-47bf-8c05-a0e676dbde5c,mmarjuna 18,Terima Kasih sua membantu mempercepat perjalanan kami,5,0,2025-05-27T14:52:50,,,4.65.2
f537f834-5d83-47e8-8921-6f0dc79d59af,Dayat Uzu,"jelek bngt, gak bisa batalin pesanan padahal sudah nunggu satu jam, setidaknya bikin batas 30 mnt blm dpt driver bisa dibatalkan seperti shopeefood",1,0,2025-05-27T14:51:13,"Hai Kak Dayat, mohon maaf atas ketidaknyamanannya. Ke depannya, jika kamu mengalami hal serupa, klik 'Butuh Bantuan' pada halaman pemesanan, lalu pilih alasan pembatalan yang sesuai, ya. Pesananmu akan dicek terlebih dulu. Jika kamu memiliki pertanyaan lain, silakan kunjungi menu Bantuan pada aplikasi Gojek. ^Maura",2025-05-27T15:06:36,
f7ded639-285a-4e9c-8869-c11bcfc1ffc6,Mari,Ok Punya....,5,0,2025-05-27T14:47:43,,,5.19.2
d5e992b3-3942-4f9d-80d1-44e4c1757318,Pasca unico,menjadi system transportasi yg kredibel..terus tingkatkan kenyamanan dan keamanan ..,5,9,2025-05-27T14:47:15,,,5.19.2
58f2922e-06ae-4a43-abfa-c6915400d1a3,Benedikta Bene,memvantu,5,0,2025-05-27T14:46:52,,,5.19.2
e14e9b25-b05a-4ee7-85f0-898e64d77d73,Gondrong 69,memuaskan,5,0,2025-05-27T14:25:16,,,5.14.2
