reviewId,userName,content,score,thumbsUpCount,at,replyContent,repliedAt,version
da6a28e9-9821-4909-b985-321c7f45fa55,satria renzt,Memudahkan ke tempat tujuan,5,0,2024-02-24T10:03:57,,,
f2e3424e-0cd9-496c-84f4-4ae727d9ccee,Adelian Baene,Mantap dan ramah,5,0,2024-02-24T10:00:13,,,4.82.1
adc8870e-b7cb-4b28-892d-b2c3a7e6e773,Dhany Syarief abdullah,Gopaylater buka dong 🤣,5,0,2024-02-24T09:50:12,,,
d10ef17a-6d4a-467a-aaec-00324caaa2fa,Puji Asti,"Nyaman,aman,tepat",5,0,2024-02-24T09:47:19,,,4.81.2
225e54ef-f01f-48b1-b9b0-9b13b2b23881,Abdul Sukur,Terimakasih Go-Jek sangat membantu,5,0,2024-02-24T09:41:55,,,4.83.1
81d8c242-1e3a-440b-9898-475a6f4be195,Arum Setiani,Banyakin promo goRidenyaaa pls,3,0,2024-02-24T09:37:39,"Hai Kak Arum, terima kasih atas ulasanmu. Kritik dan saran yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Tria",2024-02-24T13:37:28,4.82.1
3875cb1e-df8a-49fc-af80-af32f3222416,Joko Simbah,Cepat dan tepat,5,0,2024-02-24T09:36:27,,,4.83.1
19720862-ce7c-4c1d-855b-39d0497c5bdb,yulia yasmita,"Ternyata memang benar goto performanya makin turun ya.. sering ngebug mapsnya g detect.. disabar2in kirain hp..trnyata ulasannya disni yg mengecewakan juga banyak. Oke gojek.. cukup tahu. Performa akun ijo disbelah juga oke skrg.. ongkirnya juga lebih murah dr punya kamu..brarti secara tidak langsung, anda suruh kami pindah kesana. Okeee.. thx u ya",1,0,2024-02-24T09:27:41,"Mohon maaf, Kak Yulia. Sebelum memesan, pastikan kamu sudah memberikan izin akses lokasi untuk aplikasi Gojek dan menggunakan aplikasi versi terbaru, ya. Jika masih tidak bisa, laporkan dengan cara salin tautan https://gjk.id/GPSProblem lalu salin ulang di browsermu. Cantumkan kode psr-24-0055-0503-03132 pada kolom 'Ceritakan lebih lanjut'. ^Tria",2024-02-24T13:03:14,
0370497d-0afb-4516-ac9f-630ec66f78d5,Along Chuang,menyenang kan super Apps,5,0,2024-02-24T09:26:51,,,4.83.1
5e97b1ee-41fb-4475-bff2-f57070083943,Suharto saja,Ini gimana sih gopay saya lupa pin baru salah 2x udah dikunci saya coba hapus data terus login lgi malah ga bisa suruh tunggu padahal lgi mendesak banget mau pakai saldonya,1,0,2024-02-24T09:08:28,"Mohon maaf, Kak Suharto. Kami informasikan, jika kamu sebelumnya salah memasukkan PIN sebanyak 3 (tiga) kali, maka kamu harus menunggu selama 60 menit agar dapat bertransaksi kembali menggunakan GoPay. Hal ini dilakukan untuk mencegah akun kamu disalahgunakan oleh orang lain. Semoga informasi kami membantu. ^Tria",2024-02-24T12:59:55,4.77.1
f4b5570c-608d-4fdd-a9ed-df5c72b3dd82,Alvi Nasrullah,Ini kenapa saya download untuk daftar tidak bisa??! Bolaki-balik gitu aja gak bisa login,1,0,2024-02-24T08:57:04,"Mohon maaf atas kendalanya, Kak Alvi. Untuk mendapatkan kode OTP saat registrasi aplikasi Gojek, tunggu setidaknya 30 detik sampai kode OTP dikirimkan, pastikan nomor yang kamu daftarkan di aplikasi Gojek aktif dan bisa menerima SMS. Semoga informasi kami bisa membantu. ^Tria",2024-02-24T14:31:18,4.82.1
5a54da13-f563-4c9e-9669-a38bd01f4b1b,RAM 22,Sangat membantu semua hal,5,0,2024-02-24T08:33:31,,,
4998589d-9012-4907-980f-5ecbbcccaa72,Dul,Sat set,5,0,2024-02-24T08:20:12,,,
2339015f-5ec1-4e6f-98a1-0a0e38276189,ward indo,semakin bagu,5,0,2024-02-24T08:19:05,,,4.82.1
20501444-88f6-4ac1-b8d3-9289b239e22c,Pardamean Hasibuan,Mantap lah,5,0,2024-02-24T08:17:07,,,4.82.1
44bb5c97-9813-4820-b900-8de6362407b6,Meiliana Aulia,kadang ada promo diskon 🤩,5,0,2024-02-24T08:13:50,,,4.82.1
c04c9c41-572c-416c-8701-f4b4cfd13133,Wulanda Amelia,Mantap,5,0,2024-02-24T07:23:39,,,4.82.1
c977c332-1246-4927-8a28-0979968b80ff,Azizah Putri,Mantap,5,0,2024-02-24T07:09:54,,,4.82.1
38d2767d-0412-4350-ade4-5401b1f6a7f3,Dini Malayani,Semoga selalu ada voucher promo yg menarik,5,0,2024-02-24T03:34:45,,,
e27a19bf-6e11-40ba-bd09-f0fa5c408d05,Indah Septiana,"Okelah , selama make gojek driver ny ramah2 bawa barang bnyk juga g komplen mantap lah",5,0,2024-02-24T03:26:54,,,
c4adb208-634f-4f48-8f22-0b393b789c5b,Fiola Dhifa azzahra,"Gopay later saya selalu di blok, padahal saya tidak ada tagihan yg telat",1,0,2024-02-24T03:20:38,"Hai Kak Fiola, mohon maaf atas kendala yang kamu alami terkait GoPay Later. Agar masalahnya dapat segera kami bantu, silakan ceritakan lebih lanjut kepada kami melalui email ke support@mab.co.id dan cantumkan kode psr-24-0055-0017-52516 di subjek email, ya. ^Tria",2024-02-24T08:18:01,4.83.1
