reviewId,userName,content,score,thumbsUpCount,at,replyContent,repliedAt,version
f8191426-779c-45ae-96cf-1c50307ae0d2,Ika Sukma,Baik,5,0,2024-05-06T17:57:52,,,
2b1a8a3a-ebad-4bdf-82eb-6be1dc3942d4,Andini Miranti,Mantap...cepat...ramah,5,0,2024-05-06T17:49:40,,,4.86.2
64030d83-0740-46e2-bab9-9e958c3110c2,Tri Dadi,Gopaylaternya gx bisa di pakai jdi malas pakai gopay sekarang,1,0,2024-05-06T17:40:15,"Hai Kak Tri, mohon maaf atas ketidaknyamanan yang kamu alami terkait GoPay Later. Agar masalahnya dapat segera kami bantu, silakan ceritakan lebih lanjut kepada kami melalui email ke support@mab.co.id dan cantumkan kode psr-24-127-1412-32944 di subjek email, ya. ^Ve",2024-05-06T22:12:50,4.86.2
9934d79f-f12c-495e-8731-882c8a9a5804,Yaza Novela,Kenapa ya tiap buka aplikasinya selalu muncul keterangan koneksi internet tidak stabil? Terutama saat mau melakukan pembayaran,5,0,2024-05-06T17:40:03,"Hai Yaza Novela, terima kasih atas ulasanmu. Kami selalu berupaya untuk memberlakukan tarif yang terjangkau bagi seluruh pelanggan agar dapat selalu menjaga kualitas layanan terbaik. Kami harap kamu senantiasa nyaman dalam menggunakan layanan Gojek. Jika ada kendala lain silakan hubungi kami di menu Bantuan. ^Meta",2023-05-19T14:58:14,4.86.2
25e72fb3-6897-4498-afbd-a1da50453c6d,Nur Haliza,Membantu banget untuk kemana mana,5,0,2024-05-06T17:33:17,,,
8bf05641-2a3b-4405-8f61-84960ab30339,mubain doank,JOZZZ,5,0,2024-05-06T17:32:37,,,4.86.2
710bb80c-f856-45aa-bb11-6a246e9147ba,Yogafrancius manullang,Mantap,4,0,2024-05-06T17:21:00,,,4.86.2
b622f71d-e603-4da6-a13e-3975998a186b,Yulie Dwi Indrawati,"Banyak promonya, terimakasih gojek biar makin berkah, aamiin",5,0,2024-05-06T17:05:26,,,4.85.3
4e71a70b-b557-4c03-a33f-5c1c3f069f61,Ruby Sherlly,Ok.. memepermudah.. d,5,0,2024-05-06T17:02:32,,,4.85.3
1f63d758-6955-4e28-8290-20a73bea161c,Mahfudh England,Mantap,5,0,2024-05-06T17:01:20,,,4.83.1
0a22472e-170f-42f4-966d-0d84faa67a95,Mas Otek,Mantap,5,0,2024-05-06T16:57:52,,,
78245f28-c086-4258-b616-9bbab0fc1fde,Rapi Aldi,Mau kemana mana cepat,5,0,2024-05-06T16:52:59,,,4.86.2
add12ee0-cfee-43b5-ae1d-7136e552d95e,Yudhi Merantoro,"Operator sampai titik lokasi cepat dan tujuan sesuai, pertahankan pelayananmu, Good job 👍",5,1,2024-05-06T16:51:39,,,4.85.3
43ac7556-0416-4e06-8f33-c962f393271e,paula kouyou,"Gocar sekarang males males banget, bukan gue yang mau cancel gitu aja, tapi mereka yang selalu minta di cancel, alesan jauh . Padahal mah cuma 10-15menit aja.",3,0,2024-05-06T16:46:52,"Hai Kak Paula, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Ve",2024-05-06T20:09:53,4.86.2
e8257159-b39b-4538-a9fd-c550b034f079,Irsyad Iffano,Amat sangat membantu untuk segala kebutuhan,4,0,2024-05-06T15:43:11,,,4.86.2
3989083a-c76e-45f0-a7af-96722208f73f,Duta Ilham,suka ke pesen sendiri gajelas,1,0,2024-05-06T15:39:00,"Hai Kak Ilham, mohon maaf atas ketidaknyamanannya. Mengenai kendala tersebut, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek lebih lanjut. Kami tunggu detail permasalahannya. ^Ve",2024-05-06T22:02:07,4.86.2
352fddd7-5a5b-45de-a5bb-06d58b08050a,Maria Lestari,Sangat menolong ketika diperlukan.,5,0,2024-05-06T15:29:42,,,4.83.1
d864d2d7-c537-4cf6-910c-b148175f4287,Muhammad Aufaa,Belanja jd lebih murah dan banyak diskon setiap hr ya.,5,0,2024-05-06T15:28:10,,,4.86.2
039582a4-db90-4f9f-a66d-cd694e0d8c2b,Luci,Ya Benar Kerja nya Oke,5,0,2024-05-06T15:19:22,,,4.86.2
c6fc0aa3-c1af-4cc7-8def-7b9474817911,Awa Muntazah,"Dulu aku instal apk ini, tapi lama lama lama ko ngeselin banget ya, aku lagi scrool tiktok atau ada di apk manapun, mau di wa ke dimn ke, pasti aja ada iklan dri apk ini, akhir nya aku uninstal, tapi tetep aja ada iklan nya, mana iklan nya tuh dateng tiap brp detik skli, sering banget, itu ganggu aktifitas tau. Bahkan aku lagi nulis kritikan ini pun tetep lewat iklan nya tadi, GANGGU!!",1,0,2024-05-06T15:15:48,"Hai Kak Awa Muntazah, mohon maaf atas ketidaknyamanannya. Kritik dan saran yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Ve",2024-05-06T21:47:53,
8b3f7ef4-2a51-4034-8976-2fbf354fc382,muhammad Djelang Ramadhan,Sangat membantu kaum mager,5,0,2024-05-06T15:06:29,,,4.86.2
791ab707-f5fe-493c-a09b-207bb27aa92c,Sugeng Hariyadi,Sudah lebih baik aplikasi gojek,5,0,2024-05-06T15:01:28,,,
d5131efb-672d-4f7d-b63e-740abd6471f7,Riza Fahlevi,Sangat bermanfaat,5,0,2024-05-06T14:32:06,,,4.86.2
aad2fa32-62c7-43e2-b5c8-ecf30552e142,Dian Nurlinda,Sangat membantu trima kasih,5,0,2024-05-06T14:29:43,,,4.85.3
936e4d34-99b1-46b1-8844-f11db6e25905,Winartin 74,Menyenangkan,5,0,2024-05-06T14:27:33,,,4.81.2
ab7be86f-1917-490a-9c1d-6d6b826f90ba,vivaciouslullaby,Keren aku suka pake gojek.... supaya kalo pulang malam nggak takut...cuman aku pernah pulang dari sekolah malam karena urusan organisasi... pas parah sama magrib...terus pas pesen gojek... kagak ada driver sama sekali... temen aku aja dapat yang terakhir😭...makanya pulangnya dianterin temen,5,0,2024-05-06T14:26:03,,,3.54.0
0f07efd9-7fee-4f81-ba9a-b16d7c376e16,Sony Setiawan,Driver tidak jujur barang ketinggalan tidak dikembalikan driver,1,0,2024-05-06T14:25:31,"Hai, Kak Sony. Agar barang yang tertinggal lebih cepat terlacak, kamu bisa langsung menghubungi driver dari aplikasi dengan cara: masuk ke halaman ""Pesanan"" ? pilih transaksi terkait > klik ""Bantuan"" > pilih ""Barang tertinggal"" > masuk ke artikel dan akan muncul detail untuk menghubungi driver terkait. ^Ve",2024-05-06T20:36:13,4.84.1
8f7529a5-aeb3-4f1d-9292-8a620f30b24a,Muhammad Riziq,Apk ini keren bgt selain bisa memesan ojek bisa juga buat isi saldo buat topup,5,0,2024-05-06T14:18:05,,,4.85.3
